estnet,numgt,numprocs,probQR,propQuartets,whichSNaQ,runtime,netRF,majortreeRF,mean_gtee,ntaxa,nhybrids_true,nhybrids_est,ils,replicateid
"(((((2,3):0.15643220074484232,1):0.765621676628919,(4)#H23:::0.9629021346534699):1.5237864914212413,(((8,((6,7):0.6620444380590188,5):0.7634718886371936):0.6401659662335923,(((11,12):0.142448728062378,10):0.8476419760242826,9):0.6825956650991464):0.03910768311403558,#H23:::0.03709786534653014):0.666933345629947):0.643241486849208,20,(((17,(18)#H25:::0.903468693382057):3.546677361136761,((13,(14,((16,15):0.6952577679422267)#H21:1.2588065244012834e-14::0.7671908740846548):0.0):2.5,(#H21:2.6604017937441112e-5::0.23280912591534517,19):0.0):0.13392849799376827):0.0027178427447115687,#H25:::0.09653130661794297):1.4300321009746277);",3000,4,0.0,1.0,1,84992.538835174,14,4,0.2657648246666665,20,3,3,med,1
"(20,((((14,13):0.8748383914338957,(16,15):0.7339567163300846):0.8246004220069474,(19)#H25:::0.6832370794598915):0.49751741780778597,((17,18):1.040196137930407,#H25:::0.31676292054010846):1.0634285647766744):1.242934599636434,((#H21:9.94559122831998::0.022742239772372132,((3,(2,(1)#H23:::0.7446870721914642):0.3425128619749016):0.944343674943195,(#H23:::0.2553129278085357,4):0.14830182898400754):0.0):1.3443286533849543,((9,(10,(11,12):0.228237049939493):0.9495769418131738):0.5887000502422137,((((7,6):0.7214230150275055,5):0.6473520923028873,8):0.6841453430292779)#H21:0.0::0.9772577602276279):0.7939254887158699):0.6790470185599707);",300,16,0.0,1.0,1,70648.514634845,8,4,0.2594118766666667,20,3,3,med,77
"(3,((4)#H25:::0.6718784822755394,((20,(((17,18):1.900196861106492,(19)#H35:::0.7896437051833723):0.2460706800484268,(((13,14):0.6898581846487882,(15,16):0.6278293389619015):0.07228616100041983,#H35:::0.21035629481662765):1.4379332745155948):1.3502493222873575):0.649413783620329,((9,((11,12):0.21505525380195312,(10,#H21:0.3130750951209975::0.0):0.0):0.8868414624810664):0.5418959499248773,((8,((6,7):0.6315933255143619,5):0.7282784772713548):0.027396168429237894)#H21:0.5910642145817108::1.0):0.6559379590432057):1.2222854584994007):1.3964668488061074,((2,1):0.20629002903779198,#H25:::0.32812151772446063):2.5337697511020468e-15);",300,8,0.0,1.0,1,268448.06084524,8,2,0.26098050000000006,20,3,3,med,84
"(14,13,((((18,17):1.4666314036690544,(19)#H27:::0.7173817396009559):0.45754762140103294,(20,(((9,((11,10):0.09646723723321905,12):0.9513112954866653):0.6962050450542825,((8,(5,(7,6):0.8000286142069192):0.7887313194323845):0.13665167709362128,#H29:5.673135965464206::0.07940322609781329):0.4222502116288541):0.7443680186298395,(((1,((2,3):0.35790951629691603,(4)#H23:::0.804559104417792):8.149330599479237e-5):2.5240649583783736,#H23:::0.19544089558220798):0.031177034204114412)#H29:0.008290882010479794::0.9205967739021867):0.5523115393686996):1.3190796659118453):1.4516437477382778,((16,15):0.6347766817676574,#H27:::0.28261826039904414):0.0):0.7060303270826918);",300,16,0.0,1.0,1,55863.534435994,12,4,0.26705894333333335,20,3,3,med,81
"(11,(10,(((8,(((7,6):0.8778809091179162,5):0.7114416193376485,#H25:3.285671127778107::0.49736836955660507):0.0):1.9810917015498308,((((((18,17):2.214881601457292,19):0.1106570377868302,((15,16):0.5710204799692254,(13,(14,#H21:9.906853923999632::0.0):1.1616257516556171e-8):0.7303406544651023):1.2853528148053763):1.5032758624353002,20):0.7006597834018935,(((#H23:::0.3696779475830674,(3,(2,(1)#H23:::0.6303220524169326):0.45644615342239286):0.8785005873783995):0.31689285967352815)#H21:0.0::1.0,4):1.4524537645951787):0.48795676754593764)#H25:1.3105380613256314::0.5026316304433949):0.028491992978196806,9):0.9044471226486053):0.22994071699346505,12);",1000,8,0.0,1.0,1,133400.560191874,20,2,0.2560969630369629,20,3,3,med,52
"(((3,#H21:0.0005078606591097042::0.0):6.97478406919916e-7,2):0.15434943662956632,(4,((((((18,17):1.8152687745271903,(19)#H25:::0.692490609618728):0.4820295612531963,((13,14):0.6634518528089407,((15,16):0.6668907830732651,#H25:::0.30750939038127195):0.0):1.63767732820746):1.3159457528362775,20):0.6627637269237756,((((11,12):0.12104294084769474,10):0.9703612040840692,(9,#H29:0.0::0.2064916422267961):1.7572912853066578e-8):0.8330585005332198,((8,(5,(6,7):0.6900402359656745):0.6820679949612045):0.8511870507255751)#H29:8.63503062548699e-10::0.7935083577732038):0.5685968173832681):3.126883969841434e-8)#H21:1.4117819551345872::1.0):0.8407147370803885,1);",1000,8,0.0,1.0,1,177163.293160682,12,0,0.2523360179820178,20,3,3,med,28
"((15,((14,((19,(((((((11,12):0.20027978061276866,10):0.807968021153493,9):0.5882183097655045,((5,(6,(7,#H27:::0.019546421696255773):0.46930686200530075):0.6929639106642953):0.7339298618606304,(8)#H27:::0.9804535783037442):0.6540651256070498):0.6712478116070543,((3,(2,1):0.1392930030165686):0.7520354074006307,4):1.3868590419334288):0.6705982023751219,(#H21:5.370044352576316e-7::0.11325431009097017,20):3.669600534998765e-8):1.8274467741696494,((17,18):2.0526500802537395)#H21:6.5771614856973194e-9::0.8867456899090298):0.014012637166110738):1.377751371315456)#H23:0.0::0.5111812212594335):0.0,13):2.3072564636044217):0.0,16,#H23:2.111208903264608e-9::0.4888187787405665);",1000,4,0.0,1.0,1,141092.462076775,22,6,0.26749733466533454,20,3,3,med,83
"((((3,2):0.16037171547253165,1):0.8329744795442019,4):1.4380702033347024,(20,((17,18):2.0331268825338755,((((13,#H25:3.6298472214131624e-7::0.18464583043138105):2.0143320366099118e-8,14):0.9016829165866834,((15,16):0.8379108487961269)#H25:3.4221403748166753e-7::0.815354169568619):1.0002349078954131,19):0.16492861567347036):1.3438535478781934):0.6280866647140863,((((12,11):0.1553540272935866,(10,#H23:::0.15637530696519183):3.2175884328682366e-8):1.0598455955116803,(9)#H23:::0.8436246930348081):0.5554302110426272,(#H21:::0.42972925213581253,(5,((8)#H21:::0.5702707478641875,(6,7):0.7501658554801722):4.303916383042295e-7):1.4871507903500536):1.2123910415165214e-7):0.6229632192583863);",1000,8,0.0,1.0,1,120769.53349422,14,4,0.267614858141858,20,3,3,med,53
"(6,7,(((((((17,18):2.0798876007589047,19):0.11585523619851178,((15,(16)#H31:::1.0):0.6731474685272275,(13,14):0.6615787916024676):1.2612874092434332):1.452300825980715,(20,#H31:::0.0):6.687579535074765e-7):0.6550026956945246,((3,((2,1):0.00035924030346751954)#H33:0.3138472585563876::0.887499110952061):1.0976180251979843,(4,#H33:6.707183581890468::0.11250088904793899):0.03129563101737326):1.4735640125489162):0.6333815135286555,(#H25:::0.42151808387682244,(((11,10):0.1735564228739438,12):0.8927993790219586,9):0.6917594518679104):0.0):1.5599998147158944,(5,(8)#H25:::0.5784819161231776):8.931246361591376e-6):0.7616719381869724);",3000,4,0.0,1.0,1,85487.249200299,14,6,0.26423540133333323,20,3,3,med,4
"(16,((14,13):0.8189714545301041,(19,((17,18):2.3351582962545305,((20,((((2,1):0.20254071649107303,3):0.9737958801269908,(4,#H27:0.0::0.23856051791309377):0.005750358043635022):4.0247415905509865,(((((11,10):0.1478105341989653,12):0.5667494525951896,(9)#H21:::0.7834123898536995):0.8825781791330347,(#H21:::0.2165876101463004,(8,((6,7):0.9535800008196479,5):0.691698591246165):0.7589956910814558):9.20085472681481e-11):0.9956066721929033)#H27:1.3056801727887457e-10::0.7614394820869063):0.21889879472905568):1.452769262989782)#H25:3.1573438994080346e-9::0.9642795071895679):0.21670528613314677):1.1683786584045341):0.6642515105914419,(15,#H25:9.995760824676607::0.035720492810432145):1.5624973043921154e-8);",1000,8,0.0,1.0,1,265482.255940069,16,6,0.26350132667332654,20,3,3,med,31
"(16,(15,(13,(((((17,18):2.82836619355286,(19)#H23:::0.8437310107035557):0.3044900294110365,(20,(((8,((6,7):1.0057580182982695,5):0.7155662587745354):0.8096744739899389,((((12,11):0.13407281810140495,10):0.7660217338916616,9):0.8501378189077244,#H25:9.227438743464736e-9::0.3285819376635608):3.2987864918215685e-10):1.3156265250603532,((((1,2):0.18542772833308993,3):0.9060110790859269,4):1.5964744426501343)#H25:1.0561327333323829e-8::0.6714180623364392):0.2163368219830218):1.8485521005965835):2.012301192157035,(#H23:::0.15626898929644428,14):0.0):0.0)#H21:0.0::0.688437451236785):2.470910985000249):0.0,#H21:1.3735237527011088e-8::0.31156254876321493);",1000,4,0.0,1.0,1,127164.714151689,14,4,0.2587413846153845,20,3,3,med,96
"((5,(((((((17,18):1.785028773660568,(19)#H23:::0.7363926527734054):0.3422387389273435,(((16,15):0.7695825386801616,(13,14):0.6644187674080233):0.0078427247822766,#H23:::0.2636073472265946):1.6066815360833302):1.3179032104271737,20):0.6493567735989916,((3,(1,2):0.09279547904433906):0.8869656200041223,4):1.507091508532082):0.5844678427928072,(((12)#H29:::0.5799138575173587,(10,(11,#H29:::0.4200861424826413):1.0890926075097291):0.5215424801628522):0.5063305093090776,(9,#H25:::0.04746588254367236):0.0):0.7682159201579575):0.7611371998404373,(8)#H25:::0.9525341174563277):0.6390315367168653):0.6756475576013898,7,6);",1000,4,0.0,1.0,1,153554.005970065,8,4,0.2569784305694305,20,3,3,med,86
"((#H23:::0.25176290738210516,((3,2):0.1584924170243587,(1,(4)#H23:::0.7482370926178948):1.190446044463017e-9):2.249033652535141):9.591086909926595e-8,((20,(((17,18):2.1885973906708482,19):0.13885299910168852,((13,14):0.822150777849406,(15,16):0.7428100952547807):1.2498231621252471):1.4963606946248122):0.6644360364494547,((((6,7):0.7862887490859349,5):0.7182873831881079,8):4.883300287121128e-6,((#H29:::0.4863222415997611,((10,11):0.16334848981456226,(12,(9)#H29:::0.5136777584002389):9.356140566128766e-6):1.601858036675744):0.0)#H21:0.45536543203955854::0.582033675631988):1.7432119648365172):0.014382381728761738,#H21:9.710290646410638::0.41796632436801195);",300,16,0.0,1.0,1,70393.830473177,12,6,0.27039226000000005,20,3,3,med,82
"(17,18,(((19,(20,((4,(3,(1,(2,#H21:5.333380756068059e-7::0.041483806664787126):4.169964575128424e-9):0.13557251318118207):0.8304188216478271):1.6473373003931993,(((9,(10,(11,12):0.10404233062358273):1.0136672216398492):0.564437000043586,(((6,7):0.6169678809864961,(5)#H25:::0.75):1.1426712634181473,(8,#H25:::0.25):1.4754723635748696e-8):0.6615582557266093):0.7795959190183125)#H21:0.0::0.9585161933352129):0.496715697383959):2.0371008419147434):0.0)#H23:9.157104939401928e-10::0.6777525138649761,((13,14):1.006847830769703,(#H23:2.6764927193826713e-8::0.32224748613502385,(16,15):0.8407301488519571):0.0):5.528447671937023):1.9346374163857158);",1000,4,0.0,1.0,1,174368.95764108,20,4,0.26132702697302673,20,3,3,med,81
"((7,(6,#H29:::0.39298922964443556):3.378087833460251e-7):1.2475024734000537,(((((10,11):0.06541849466647037,12):0.9387643545949621,9):0.6797050186219071,(#H23:::0.17485920504310332,((4,(3,(1,2):0.07415283136458842):0.5952030237652043):1.903777747595682,(((19,((13,14):0.9848337406366531,(16,15):0.6766621255874742):1.108185742668227):0.0005975193543508882,((17,18):2.5)#H21:0.0::0.863775613065934):1.6568556275136805,(20,#H21:1.22381703822462e-13::0.13622438693406608):0.0):0.6677156476800774):0.4520993775283713):0.21154453870300927):0.9378844336199457,(8)#H23:::0.8251407949568967):0.050011486700222096,(5)#H29:::0.6070107703555645);",1000,8,0.0,1.0,1,37557.341725883,14,6,0.26555809490509474,20,3,3,med,75
"((((5,(6,(7)#H29:::0.9768089334800001):0.8539776106736832):0.7405667377601551,(8,#H29:::0.023191066519999963):6.791045039297157e-8):0.6725527696948675,(((12,11):0.2536189070268358,10):0.8466057715123049,9):0.6765589134161603):0.6122306872942263,(#H23:::0.2758119112941014,(4,((2,(1)#H23:::0.7241880887058987):0.5520721280115894,3):1.1242070102444124):0.0):1.3699447976594357,((20,(((16,15):0.7670704989991902,(13,14):0.7161629802223684):1.2086257638655176,(19,((17,18):2.160850551310113)#H25:4.27784422715592e-9::0.8368299625069178):0.3363965396537249):1.6171132943921458):0.0,#H25:3.253420314906864e-8::0.16317003749308223):0.6673009766024662);",1000,8,0.0,1.0,1,95259.536264096,12,2,0.26162085714285704,20,3,3,med,64
"(16,(15,(((19,((18,17):2.5373943217882617)#H27:9.432530464948263e-9::0.5941188813440559):0.5375809666780034,(#H27:2.999347361648606e-8::0.4058811186559441,(((((1,2):0.22455549064590552,3):0.5992043542939706,4):1.8177562512843721,((((6,7):0.5608727678669574,5):1.1281504478295108,8):0.5393404828355909,((9)#H25:::0.5114514475630528,((#H25:::0.48854855243694717,10):2.0308712228335403e-11,(11,12):0.14245062834890562):2.1070463536333945):3.781326605324505e-10):0.70895220490913):0.6323556960544238,20):0.8596967846782972):0.7210952553786263):1.4777222689001197)#H21:8.738559304669717e-9::0.5016405313511):0.0,(13,(14,#H21:0.0::0.4983594686489):0.0):2.5);",1000,4,0.0,1.0,1,148106.577881825,16,4,0.25833002697302676,20,3,3,med,90
"(12,11,(10,((((20,((((13,14):0.6567953670081321,(16,15):0.6144261641283488):0.4862502581857569,#H21:::0.42933144758053476):1.0466656880296807,((17,18):1.7883286256682578,(19)#H21:::0.5706685524194652):0.5619600274403234):1.2926527515291804):0.6128237385261796,((1,((2,3):0.167531241638559,#H25:::0.19642489057856152):0.0002198397302507136):1.1366457249666708,(4)#H25:::0.8035751094214385):1.3570911827010528):0.6592460005173219,(8,((5,(6,7):0.7398121140625528):0.7451396145701836)#H23:::0.9648578858640212):0.7200213311033482):0.7624809888577141,(9,#H23:::0.035142114135978765):0.7562001560806465):0.800658989182646):0.14771288798180993);",1000,4,0.0,1.0,1,199728.602951123,10,0,0.26403020579420566,20,3,3,med,77
"((19,((18,17):1.708592276454793,#H23:1.0285851181004287e-6::0.4404063061848005):0.7161559519862317):0.4089173303031057,((15,16):0.603952469629576,(13,14):0.6761163507914522):1.0447768543203586,((((4,(1,((3,2):1.4467375401041783e-6)#H21:3.7843896617801146e-6::0.9993423443391949):0.8938686300861812):1.4301006844548336,((9,((11,12):0.17509498664492926,(10,#H21:1.5022536099272585::0.0006576556608050726):3.0451377658596406e-6):0.9146232573790826):0.6211504873699927,((5,((7,6):1.251479190150441)#H25:4.9038728568528316e-5::0.5300271672022432):9.886480933439145,(8,#H25:3.283589309113618e-5::0.4699728327977568):0.0):0.6591056538894756):0.6174357824828185):0.6276697553450236,20):1.4503607368346523)#H23:9.440325060549419e-6::0.5595936938151995);",300,16,0.0,1.0,1,64407.270881475,18,0,0.27019617333333334,20,3,3,med,83
"(13,14,(((19,((20,(((9,((12,(11,#H27:::0.3159550421215892):2.090513911287111):0.3951994814866376,(10)#H27:::0.6840449578784108):0.5853319065696707):0.6591675976036584,(((7,6):0.7446368820774418,5):0.665265392210357,8):0.6455230627548808):0.6356769472952205,(4,((3,(2)#H23:::0.4468032059881228):0.7324230481338903,(1,#H23:::0.5531967940118773):0.7324230481338903):0.7056828911257522):1.3952459843961589):0.6319372637002773):1.3256865100729656,(17,18):2.148102594630032):0.19882482461940484):1.1688948396446461,(15,(16)#H25:::0.531484671231206):7.093840938214764):0.03177280639099402,#H25:::0.46851532876879404):0.6706365444518492);",1000,4,0.0,1.0,1,167817.778151683,8,4,0.2660282027972027,20,3,3,med,84
"(20,((((16,15):0.6578425119509634,(14,13):0.7066445766868951):0.6210591030975668)#H23:9.999815993530527::0.7634185168429827,((17,18):1.7213069247942994,(19,#H23:7.300665295176771e-5::0.2365814831570173):6.093597499955787):0.41761672908149644):1.2695276328124232,(((9,((12,(11,10):0.15528965408651904):0.7413035291472881,#H25:2.8620713325021532e-5::0.0710610090636764):0.12922033589599802):0.6958048569845883,(((6,(7,#H27:::0.02116526399933321):2.349568490337014e-6):0.6941285732661909,5):0.7322505637376894,(8)#H27:::0.9788347360006668):0.6491713097809886):0.7877220184285818,((4,(3,(1,2):0.17307579900845457):0.9082468839532435):1.3890132923667617)#H25:0.010844618945390728::0.9289389909363236):0.5930467991805559);",1000,4,0.0,1.0,1,153619.050961806,14,4,0.2690252107892107,20,3,3,med,89
"(#H21:1.988579039854879::0.12886478401729407,((17,18):2.5237779003600496,((20,((((12,(11,10):0.24360455281938084):0.7477741749026453,9):0.7203078172526686,(8,((7,6):0.6633284822078367,5):0.7131971266766289):0.787758732192346):0.6821977219699239,((4,(2,((1,3):0.0)#H25:0.0::0.75):2.049921270162028):3.0959598855839785e-17,#H25:2.1881895699795096e-15::0.25):1.4552566685189772):0.7366176734542407):0.0)#H21:7.491464950951683::0.8711352159827059):0.16108188463325665,(((16,(15)#H23:::1.0):0.7359618176807787,(13,14):0.671785404625117):1.4817312843646162,(19,#H23:::0.0):0.0):0.0);",1000,8,0.0,1.0,1,299406.574598957,12,6,0.26937781018981016,20,3,3,med,2
"(((((13,14):0.7179595785823106,(15,(16,#H25:::0.2710484697011441):4.446140033733632e-10):0.523776816171473):2.0217015157851415,((18,17):1.9498768437246616,(19)#H25:::0.7289515302988558):0.5263975288677327):1.5572911845301183,20):0.5402193233159951,((((12,11):0.08077080134298367,10):0.9248674213753533,9):0.773835877212611,(#H29:::0.40125623041604186,(8,((7,6):1.4313769352394506e-9,(5)#H29:::0.5987437695839581):2.747252586460523):4.983732747208718e-10):0.7225598960010525):0.791127606040198,(((2,1):0.1950561287622617,(3,#H21:::0.21578867791081477):6.397323372797328e-8):1.194358020770943,(4)#H21:::0.7842113220891852):1.2820170595289244);",1000,4,0.0,1.0,1,161992.221474672,10,2,0.25592066233766214,20,3,3,med,91
"((2,(1,#H21:9.995041997816266::0.02827215774286746):4.699556589667577e-11):0.09029760485110191,3,(4,(((((9,#H25:2.5::0.2730634045910391):2.388192853725043e-9,((11,12):0.0799502208857117,10):1.016970193571022):0.8834759209210262,((8,((7,6):0.6927840746521422,5):1.025348779345766):0.38156829117479985)#H25:0.5572317334584138::0.7269365954089608):0.4971588601561164,((((18,17):2.5416500780062794,19):0.1120311021240634,(((16,15):0.7571604250749643,(13,14):0.7618662865999648):1.2180170872291747)#H29:0.01672397604206947::0.9443540217595199):1.7231456693169263,(20,#H29:10.0::0.05564597824048013):0.0646612654387428):0.5013845352989225):0.034646916683795236)#H21:1.5855721414898292::0.9717278422571325):1.3166753145510084);",1000,8,0.0,1.0,1,120925.208220528,14,2,0.2680262017982017,20,3,3,med,61
"((((((13,14):0.7629509698573977,(16,15):0.7048213061648424):1.1576855007248767,19):0.1869191566095205,(17,(18)#H25:::1.0):2.0105834262129316):1.373417127390295,20):0.5843994311160888,((8,((5,(7,6):0.7578441413043361):0.6919008163169255,#H21:0.0008874443461364724::0.18707788269553974):0.005765997035470125):0.8705167431595361,((9,(((11,#H27:::0.4568729424189978):0.833298287168607,12):0.5935522051464499,(10)#H27:::0.5431270575810022):0.48560648787468996):0.01908996367566258)#H21:1.9055539771412466::0.8129221173044603):0.5353642093016825,(4,((2,1):0.18287702147819518,(3,#H25:::0.0):6.879755069617857e-12):0.9302974413347771):1.2819677894291828);",1000,8,0.0,1.0,1,58763.497948345,12,4,0.27302121678321667,20,3,3,med,73
"(16,(15,((((20,((((2,1):0.12759486765423025,3):0.9069154746864775,4):1.3232998801980482,(((((10,11):0.11879123907345855,12):0.8930039526070029,9):0.5914884063838707,(5,((6,7):0.7608038954631691,(8)#H25:::0.5752013592742212):2.430751313883593e-9):1.5265685266335611):0.0,#H25:::0.4247986407257788):0.6399501478115438):0.6454989624278059):1.3675975996460672,((18,17):0.35194254288789706,#H23:::0.2574155155918182):2.089615947043772):0.36774352894508566,(19)#H23:::0.7425844844081818):1.3245077427392729)#H27:4.490632114545161e-9::0.5050288043313929):3.832813745062896e-9,((13,#H27:2.003807788516628e-9::0.4949711956686071):2.148740031204676e-9,14):2.642084561563247);",1000,4,0.0,1.0,1,233477.770194473,12,10,0.2593290289710289,20,3,3,med,74
"(4,((((8,(5,(6,7):0.7173982548634781):0.7678750796802757):0.5897009846395148,((9,((12,11):0.06544796610775196,10):0.916559070252556):0.6668914987978506)#H27:0.01256927204320837::0.9402959992252627):0.7419452567791605,(20,((((17,18):1.8802084556735936,(19)#H21:::0.719199125321358):0.42185259043770595,(((14,13):0.755550840794526,(15,16):0.651708562510994):0.005851829337242691,#H21:::0.280800874678642):1.5741910702633932):1.3023415965591487,#H27:9.849814512781517::0.059704000774737254):0.019716488079980523):0.6693213951645222):1.4811468846228961,(3,(2,(1)#H23:::0.9400521059878575):0.1315529984185562):0.9370681494966377):5.946863988364831,#H23:::0.0599478940121425);",1000,4,0.0,1.0,1,155720.567871817,8,2,0.2583300249750249,20,3,3,med,97
"(9,(#H29:::0.21405973104153642,(12,(11,(10)#H29:::0.7859402689584636):0.44418352814498485):0.9187400937255092):0.11426389551775817,((8,(5,(6,7):0.5423064305027959):0.8200006742420726):0.6190884963006219,((((2,3):0.13643225067037135,1):0.8837693814917414,(4,#H21:3.894482184419982::0.11407691679597753):0.0):1.7666968669699434,((20,((19,((16,(15)#H25:::0.9093950379926337):0.7849592949775356,((13,14):0.0,#H25:::0.0906049620073664):0.7571885284211345):1.0993098458381725):0.10855251299070817,(18,17):2.165068065992209):1.4378748128579464):0.6037756343701391)#H21:0.0::0.8859230832040225):0.5123269726659926):0.7130111038099035);",1000,8,0.0,1.0,1,79334.106941456,12,4,0.2697303766233765,20,3,3,med,71
"(1,(2,(3,#H25:7.31417339574756e-6::0.15870563234439264):9.914783077656963):0.31238725422544444,((4,((((((15,16):0.7114023853714546,(14,13):0.6339694695774326):1.2393589784966919,19):0.1514916969123854,(18,17):2.1607230171161853):1.323105778081595,20):0.6079548419742419,(#H21:::0.21328321417084792,((((11,12):0.05687476633931649,(10,#H27:::0.048501142236172724):3.457509781888679e-8):0.8309519682799956,(9)#H27:::0.9514988577638273):0.603113845393517,((5,(6,7):0.911048929247175):2.4801283095037192e-8,(8)#H21:::0.786716785829152):1.2909446033225518):0.6514431525785155):1.3271992048607234e-11):1.4232806703996197):0.0)#H25:6.650765712162649::0.8412943676556074);",1000,4,0.0,1.0,1,290931.814764783,14,2,0.2678499060939059,20,3,3,med,65
"(18,17,(((20,(((((2,3):0.14546019837113341,1):0.8298063008492256,4):1.4211913996643777,((9,((12,(11,10):0.14737099789345326):0.11845025081759826,#H27:0.08676591458118585::0.02792472361107955):0.8205503731160175):0.7187949149261986,(8,(((7,6):0.6769057672334642,5):0.7646796139153331)#H27:0.0::0.9720752763889204):0.7444430063111453):0.5486390367656984):0.788595870117544)#H21:0.0::0.8252007326114805):9.987251428583766,((16,(15,#H23:0.00560599378649987::0.2501302348205523):0.0029191783940482456):0.9115317851323238,((14,13):0.011186692684446447)#H23:6.357222981550177::0.7498697651794477):1.0353159042940487):0.1463271497023831,(#H21:9.09939006344114::0.17479926738851945,19):0.0):2.068453738924872);",1000,8,0.0,1.0,1,198557.345148771,16,2,0.27260987812187804,20,3,3,med,48
"(((((8,#H23:::0.3023107766289601):0.17169270303162365,((6,7):0.3993286471341247,(5)#H23:::0.6976892233710399):1.3383589067971333):0.641018587034935,(((11,12):0.2081539270048106,10):0.8580668008911247,9):0.5863282019764795):0.6509504576062539,(4,((3,#H25:::0.47909394586446896):0.7619961215095947,(1,(2)#H25:::0.520906054135531):0.7619961215095947):0.8313752826313142):1.3432501139574424):0.5857297294671295,20,(((18,17):1.7350864802560397,(19)#H21:::0.5971964654948669):0.46814216944391157,(((16,15):0.7353072725428006,(14,13):0.6232122135272037):0.4915337576326575,#H21:::0.4028035345051331):0.9681162199341603):1.308968029600159);",1000,8,0.0,1.0,1,80839.958172296,4,2,0.2680262087912087,20,3,3,med,72
"((1,(3,(4,((((((11,10):0.2309434741430257,12):0.8661450670212462,(9)#H21:::0.9577068543443238):0.887701130017756,((8,((6,7):0.8543677925100782,5):0.6906588019315442):0.007223814458720719,#H21:::0.0422931456556762):0.6264852380068535):0.6020857560740344,((((19,((17,18):2.0382402860473996)#H25:6.158605241858582e-9::0.8804506355540624):0.19600425158935517,((14,13):0.6721148423620461,(16,15):0.7596702822653316):1.077497735935476):1.8562715816086846,20):0.0,#H25:9.992813853044991::0.11954936444593754):0.6673068668136958):1.648356475121433)#H23:0.0::0.6457896075668588):1.9794171924474164):0.08395226217083743):0.0,#H23:3.730845606302964::0.3542103924331413,2);",300,16,0.0,1.0,1,115535.705040477,14,4,0.27078442,20,3,3,med,80
"(((((15,16):0.6562079916468045,(14,13):0.7014247304302669):1.3512780220642453,19):0.14272930840201192,(17,18):2.5110969674894426):1.4496593912444575,(((9,((10,(11,12):0.10593122196119495):1.037126855725096)#H21:::0.9681810043692264):0.7158204760797503,(((7,6):0.5700606178685608,(5)#H31:::0.75):1.0105574094726513,(#H31:::0.25,8):6.568337583087864e-9):0.6406751508396437):0.7604595182697491,((4,(2,((3,1):0.0)#H29:0.0::0.6923987452289864):2.4881843203052068):1.4073403154486604e-10,#H29:0.06950669535544446::0.3076012547710137):1.484728989911446):0.6608453856200217,(20,#H21:::0.031818995630773644):0.0);",3000,4,0.0,1.0,1,91064.039064137,14,4,0.2630785593333332,20,3,3,med,13
"(((19,(18,17):2.3725418372535096):0.11339224258554048,((15,(16)#H23:::0.9453366853477286):0.6887024716485747,(13,(14,#H23:::0.05466331465227134):2.2233423633122535e-7):0.6349440822587319):1.131539344238601):1.2562167613844515,20,(((((10,11):0.06454961859123888,12):0.8744825369833169,9):0.7288169447579665,(#H21:0.29500982761837585::0.43541124277710064,((((6,7):0.0)#H27:9.999999999992422::0.6346718108474658,8):2.547374896889332e-19,(5,#H27:9.999999999858051::0.36532818915253423):9.999999999992314):0.7910191095835941):8.586725791714186e-16):1.9231054275288733,((4,((2,3):0.07722176153038864,1):1.0010114492907394):1.4074069193153569)#H21:0.47139066286264086::0.5645887572228994):0.07440143280142238);",1000,8,0.0,1.0,1,379285.843938876,14,4,0.2766058561438561,20,3,3,med,8
"(20,((((14,13):0.5955820873730643,(16,15):0.6431745791229936):0.6500875145867001,#H23:::0.4135433501453399):0.9400926570475584,((17,18):1.7293995420393784,(19)#H23:::0.5864566498546602):0.5634249039616079):1.4142653949194965,((((1,(3,2):0.159938529214286):0.7647290965326214,(4)#H21:::0.9437186881703394):1.6091439142243689,(((9,(10,(11,(12)#H31:::0.9783954307398592):0.12393816602758688):0.8908132475100358):0.7086664438481041,(8,((6,7):0.7446175929182094,5):0.6408481457033609):0.6616556488698422):2.1675159727230492e-9,#H31:::0.021604569260140774):0.6391357950803224):0.5103221402768925,#H21:::0.05628131182966062):0.10053666055629623);",1000,8,0.0,1.0,1,106362.634089453,8,0,0.2710819740259739,20,3,3,med,66
"(((((19)#H25:::0.7437254412968244,(17,18):1.8995456607862218):0.3431085197409609,(#H25:::0.2562745587031756,((13,14):0.7654375891075014,(15,16):0.6498897408806102):5.791837023666139e-7):1.53885376197346):1.34477161775527,20):0.6166890817891291,(((3,2):0.1504377559686629,1):0.8800684126423556,4):1.3313468726067128,((#H21:::0.4019377517130101,(9,((12,(11)#H23:::0.5119557256367161):0.7228508887765275,(10,#H23:::0.488044274363284):0.7228508887765275):0.7032886651759915):0.6773092383852435):5.1110130312450206e-8,((8)#H21:::0.59806224828699,(5,(7,6):0.7333458076527715):0.013192872434172834):1.5149685606845693):0.6518445672627521);",3000,4,0.0,1.0,1,92709.930056476,4,0,0.26874521633333315,20,3,3,med,16
