snaqV,ntaxa,nhybrids,runtime,threads
v1.0,19,2,212.413566887,1
v1.0,19,3,82.074226272,1
v1.0,20,1,186.953095292,1
v1.0,20,2,118.232347175,1
v1.0,20,3,231.037752078,1
v1.0,4,1,0.001009301,1
v1.0,5,1,0.01631052,1
v1.0,6,1,0.057784719,1
v1.0,6,2,0.111966762,1
v1.0,7,1,0.175297753,1
v1.0,7,2,0.335803187,1
v1.0,8,1,0.898300274,1
v1.0,8,2,0.236284919,1
v1.0,9,1,1.768689034,1
v1.0,9,2,1.842093289,1
v1.0,9,3,2.505543306,1
v1.0,10,1,4.1448721,1
v1.0,10,2,2.938518784,1
v1.0,10,3,2.38585744,1
v1.0,11,1,1.684902248,1
v1.0,11,2,4.462120365,1
v1.0,11,3,10.535921331,1
v1.0,12,1,2.254653383,1
v1.0,12,2,16.131654888,1
v1.0,12,3,19.446095918,1
v1.0,13,1,3.54755055,1
v1.0,13,2,15.357878605,1
v1.0,13,3,13.102118752,1
v1.0,14,1,1.69747751,1
v1.0,14,2,15.971166488,1
v1.0,14,3,25.289835808,1
v1.0,15,1,19.218801429,1
v1.0,15,2,51.049444432,1
v1.0,15,3,52.041044644,1
v1.0,16,1,29.513092175,1
v1.0,16,2,80.266769329,1
v1.0,16,3,51.040924736,1
v1.0,17,1,13.763294383,1
v1.0,17,2,127.110149584,1
v1.0,17,3,95.348607612,1
v1.0,18,1,111.378041618,1
v1.0,18,2,46.968577197,1
v1.0,18,3,123.088665626,1
v1.0,19,1,116.521944816,1
v1.0,19,2,68.098380476,1
v1.0,19,3,136.382000538,1
v1.0,20,1,29.352489494,1
v1.0,20,2,458.888087253,1
v1.0,20,3,116.820811803,1
v1.0,4,1,0.001651702,1
v1.0,5,1,0.017123342,1
v1.0,6,1,0.040223521,1
v1.0,7,1,0.237679404,1
v1.0,7,2,0.297495408,1
v1.0,8,1,1.356781374,1
v1.0,8,2,0.755937201,1
v1.0,9,1,0.737599282,1
v1.0,9,2,2.244199484,1
v1.0,9,3,4.082678694,1
v1.0,10,1,1.934806817,1
v1.0,10,2,2.540052354,1
v1.0,10,3,3.607870968,1
v1.0,11,1,3.732281239,1
v1.0,11,2,6.22192358,1
v1.0,11,3,2.339201972,1
v1.0,12,1,7.97730704,1
v1.0,12,2,8.679475146,1
v1.0,12,3,4.451171667,1
v1.0,13,1,10.914860135,1
v1.0,13,2,7.259815642,1
v1.0,13,3,44.838141738,1
v1.0,14,1,23.733983067,1
v1.0,14,2,22.167021016,1
v1.0,14,3,43.257657226,1
v1.0,15,1,21.183889576,1
v1.0,15,2,8.816276103,1
v1.0,15,3,42.658289824,1
v1.0,16,1,43.845343134,1
v1.0,16,2,41.036670509,1
v1.0,16,3,81.637587231,1
v1.0,17,1,22.226991244,1
v1.0,17,2,76.592096354,1
v1.0,17,3,49.432243495,1
v1.0,18,1,73.470270707,1
v1.0,18,2,95.31402767,1
v1.0,18,3,157.733556225,1
v1.0,19,1,286.516062079,1
v1.0,19,2,141.262041317,1
v1.0,19,3,127.446541631,1
v1.0,20,1,165.146968869,1
v1.0,20,2,62.626952738,1
v1.0,20,3,129.435976967,1
v1.0,4,1,0.001708685,1
v1.0,5,1,0.009029766,1
v1.0,6,1,0.056480651,1
v1.0,6,2,0.103943624,1
v1.0,7,1,0.250326961,1
v1.0,7,2,0.173190314,1
v1.0,8,1,0.376996873,1
v1.0,8,2,0.701965499,1
v1.0,9,1,0.672724753,1
v1.0,9,2,1.443313701,1
v1.0,9,3,2.808363656,1
v1.0,10,1,2.067840369,1
v1.0,10,2,1.324425798,1
v1.0,10,3,3.342712729,1
v1.0,11,1,3.248824311,1
v1.0,11,2,5.178227891,1
v1.0,11,3,1.773458358,1
v1.0,12,1,8.626118705,1
v1.0,12,2,2.574367477,1
v1.0,12,3,19.23652114,1
v1.0,13,1,7.473598667,1
v1.0,13,2,4.338164517,1
v1.0,13,3,19.43149533,1
v1.0,14,1,9.915623313,1
v1.0,14,2,20.85446517,1
v1.0,14,3,27.214720975,1
v1.0,15,1,39.702074285,1
v1.0,15,2,25.317327704,1
v1.0,15,3,88.918499835,1
v1.0,16,1,54.269758194,1
v1.0,16,2,88.592537278,1
v1.0,16,3,30.437561706,1
v1.0,17,1,55.880126418,1
v1.0,17,2,26.918576627,1
v1.0,17,3,97.470937373,1
v1.0,18,1,105.710670381,1
v1.0,18,2,61.63711021,1
v1.0,18,3,52.896714176,1
v1.0,19,1,171.904135169,1
v1.0,19,2,147.58097551,1
v1.0,19,3,132.926173644,1
v1.0,20,1,107.269964923,1
v1.0,20,2,218.396218903,1
v1.0,20,3,21.527628107,1
v1.0,4,1,0.001348698,1
v1.0,5,1,0.011139865,1
v1.0,6,1,0.093243343,1
v1.0,7,1,0.157685414,1
v1.0,7,2,0.303623997,1
v1.0,8,1,0.127737831,1
v1.0,8,2,0.975705166,1
v1.0,9,1,0.686338394,1
v1.0,9,2,1.496887835,1
v1.0,9,3,0.217470171,1
v1.0,10,1,1.533976837,1
v1.0,10,2,0.463267973,1
v1.0,10,3,2.006976423,1
v1.0,11,1,0.566482606,1
v1.0,11,2,0.902453307,1
v1.0,11,3,7.563132811,1
v1.0,12,1,13.330291179,1
v1.0,12,2,6.48172875,1
v1.0,12,3,14.826474079,1
v1.0,13,1,3.026239584,1
v1.0,13,2,27.750714235,1
v1.0,13,3,2.868265893,1
v1.0,14,1,29.098121958,1
v1.0,14,2,34.430206569,1
v1.0,14,3,24.56864617,1
v1.0,15,1,8.77258691,1
v1.0,15,2,75.212578026,1
v1.0,15,3,45.98574989,1
v1.0,16,1,40.281208947,1
v1.0,16,2,33.755084537,1
v1.0,16,3,93.558686483,1
v1.0,17,1,51.901305895,1
v1.0,17,2,24.536637897,1
v1.0,17,3,47.035922051,1
v1.0,18,1,30.253804395,1
v1.0,18,2,98.374975762,1
v1.0,18,3,84.303564498,1
v1.0,19,1,211.032065298,1
v1.0,19,2,66.853372017,1
v1.0,19,3,194.88539435,1
v1.0,20,1,300.083046763,1
v1.0,20,2,191.566674352,1
v1.0,20,3,111.691786808,1
v1.0,4,1,0.001419186,1
v1.0,5,1,0.009384212,1
v1.0,6,1,0.050273673,1
v1.0,7,1,0.142449492,1
v1.0,7,2,0.249245897,1
v1.0,8,1,0.238445042,1
v1.0,8,2,0.507504245,1
v1.0,9,1,0.98020816,1
v1.0,9,2,0.709498109,1
v1.0,9,3,2.247392332,1
v1.0,10,1,1.653482561,1
v1.0,10,2,5.543035813,1
v1.0,10,3,2.867394103,1
v1.0,11,1,4.528480335,1
v1.0,11,2,1.972186531,1
v1.0,11,3,11.282310653,1
v1.0,12,1,3.53284378,1
v1.0,12,2,14.42632944,1
v1.0,12,3,4.642815029,1
v1.0,13,1,15.354683931,1
v1.0,13,2,14.375652236,1
v1.0,13,3,21.415358841,1
v1.0,14,1,36.898147484,1
v1.0,14,2,14.399016054,1
v1.0,14,3,43.162515896,1
v1.0,15,1,14.801724221,1
v1.0,15,2,42.760027472,1
v1.0,15,3,48.180360402,1
v1.0,16,1,26.699566699,1
v1.0,16,2,63.979781849,1
v1.0,16,3,37.669590498,1
v1.0,17,1,29.091713734,1
v1.0,17,2,19.697492662,1
v1.0,17,3,177.236187903,1
v1.0,18,1,90.88411586,1
v1.0,18,2,61.947182113,1
v1.0,18,3,63.334980331,1
v1.0,19,1,86.288612901,1
v1.0,19,2,178.596229002,1
v1.0,19,3,246.246776106,1
v1.0,20,1,126.371716916,1
v1.0,20,2,383.618224783,1
v1.0,20,3,219.136390848,1
v1.0,4,1,0.001270624,1
v1.0,5,1,0.047741232,1
v1.0,6,1,0.035466154,1
v1.0,6,2,0.056942636,1
v1.0,7,1,0.1297205,1
v1.0,7,2,0.124057612,1
v1.0,8,1,1.166177799,1
v1.0,8,2,0.405459952,1
v1.0,9,1,1.30199983,1
v1.0,9,2,0.25794084,1
v1.0,9,3,1.658140671,1
v1.0,10,1,0.785234659,1
v1.0,10,2,3.03764756,1
v1.0,10,3,5.459875634,1
v1.0,11,1,2.509548644,1
v1.0,11,2,5.94601686,1
v1.0,11,3,4.632675692,1
v1.0,12,1,7.490250995,1
v1.0,12,2,2.900754357,1
v1.0,12,3,14.558488161,1
v1.0,13,1,23.779312598,1
v1.0,13,2,9.638295463,1
v1.0,13,3,55.517237561,1
v1.0,14,1,13.841282805,1
v1.0,14,2,29.70602705,1
v1.0,14,3,42.35451289,1
v1.0,15,1,64.919805967,1
v1.0,15,2,12.114204497,1
v1.0,15,3,44.974994052,1
v1.0,16,1,42.239138419,1
v1.0,16,2,54.819011719,1
v1.0,16,3,37.343717868,1
v1.0,17,1,213.393252665,1
v1.0,17,2,149.575971412,1
v1.0,17,3,206.138802175,1
v1.0,18,1,64.260470123,1
v1.0,18,2,62.424050013,1
v1.0,18,3,48.883997862,1
v1.0,19,1,173.973041909,1
v1.0,19,2,141.838671601,1
v1.0,19,3,51.043493202,1
v1.0,20,1,97.081694902,1
v1.0,20,2,399.258425477,1
v1.0,20,3,151.334227533,1
v1.0,4,1,0.001377275,1
v1.0,5,1,0.016392023,1
v1.0,6,1,0.066886483,1
v1.0,6,2,0.120606008,1
v1.0,7,1,0.07467523,1
v1.0,7,2,0.401071473,1
v1.0,8,1,0.086137717,1
v1.0,8,2,0.776556579,1
v1.0,9,1,0.831143499,1
v1.0,9,2,0.643079056,1
v1.0,9,3,0.654218675,1
v1.0,10,1,0.729685276,1
v1.0,10,2,3.836163758,1
v1.0,10,3,5.545346728,1
v1.0,11,1,7.866082842,1
v1.0,11,2,5.363864874,1
v1.0,11,3,6.88772541,1
v1.0,12,1,5.383282933,1
v1.0,12,2,0.825445171,1
v1.0,12,3,11.684756357,1
v1.0,13,1,7.908030834,1
v1.0,13,2,1.039235446,1
v1.0,13,3,27.936730751,1
v1.0,14,1,28.105160157,1
v1.0,14,2,18.826588711,1
v1.0,14,3,54.034556352,1
v1.0,15,1,62.335013547,1
v1.0,15,2,34.042158923,1
v1.0,15,3,14.180370518,1
v1.0,16,1,11.370178072,1
v1.0,16,2,101.436534715,1
v1.0,16,3,45.074230142,1
v1.0,17,1,69.084845875,1
v1.0,17,2,144.214361181,1
v1.0,17,3,101.568445834,1
v1.0,18,1,101.998060202,1
v1.0,18,2,98.948951257,1
v1.0,18,3,216.236912572,1
v1.0,19,1,95.381558671,1
v1.0,19,2,171.227720103,1
v1.0,19,3,175.166572812,1
v1.0,20,1,278.692186062,1
v1.0,20,2,132.793752253,1
v1.0,20,3,206.658541645,1
v1.0,4,1,0.001486236,1
v1.0,5,1,0.011430765,1
v1.0,6,1,0.173662657,1
v1.0,6,2,0.075773984,1
v1.0,7,1,0.250953349,1
v1.0,7,2,0.269090163,1
v1.0,8,1,0.454427343,1
v1.0,8,2,1.941616585,1
v1.0,9,1,3.210567033,1
v1.0,9,2,0.966123435,1
v1.0,9,3,0.546345099,1
v1.0,10,1,1.21129465,1
v1.0,10,2,2.29713213,1
v1.0,10,3,0.640437549,1
v1.0,11,1,4.460668033,1
v1.0,11,2,2.29914609,1
v1.0,11,3,7.70903573,1
v1.0,12,1,11.013155937,1
v1.0,12,2,8.74043401,1
v1.0,12,3,10.994374755,1
v1.0,13,1,18.787452131,1
v1.0,13,2,18.710555565,1
v1.0,13,3,22.691237587,1
v1.0,14,1,15.967680304,1
v1.0,14,2,13.696582199,1
v1.0,14,3,27.110880545,1
v1.0,15,1,3.252151622,1
v1.0,15,2,23.016524858,1
v1.0,15,3,73.570730185,1
v1.0,16,1,35.180821212,1
v1.0,16,2,74.502484675,1
v1.0,16,3,79.441370092,1
v1.0,17,1,51.181553477,1
v1.0,17,2,15.858421743,1
v1.0,17,3,96.527913606,1
v1.0,18,1,51.709385367,1
v1.0,18,2,33.265579238,1
v1.0,18,3,7.991134141,1
v1.0,19,1,249.104691513,1
v1.0,19,2,158.9064195,1
v1.0,19,3,185.534263896,1
v1.0,20,1,120.037127749,1
v1.0,20,2,59.088867103,1
v1.0,20,3,68.256888891,1
v1.0,4,1,0.0012378,1
v1.0,5,1,0.013847272,1
v1.0,6,1,0.100395155,1
v1.0,6,2,0.070899501,1
v1.0,7,1,0.217015488,1
v1.0,7,2,0.344211262,1
v1.0,8,1,0.430246192,1
v1.0,8,2,1.43040447,1
v1.0,9,1,1.517169714,1
v1.0,9,2,0.228467577,1
v1.0,9,3,1.019345253,1
v1.0,10,1,4.138353266,1
v1.0,10,2,6.28179537,1
v1.0,10,3,3.736551954,1
v1.0,11,1,7.239802543,1
v1.0,11,2,8.535272808,1
v1.0,11,3,9.37507268,1
v1.0,12,1,6.455306395,1
v1.0,12,2,6.783042481,1
v1.0,12,3,11.129112794,1
v1.0,13,1,8.489830081,1
v1.0,13,2,23.647575329,1
v1.0,13,3,15.532362091,1
v1.0,14,1,10.462299454,1
v1.0,14,2,15.369577535,1
v1.0,14,3,28.762474286,1
v1.0,15,1,1.940340454,1
v1.0,15,2,52.108882321,1
v1.0,15,3,3.742220709,1
v1.0,16,1,28.52517968,1
v1.0,16,2,113.654943763,1
v1.0,16,3,18.806524007,1
v1.0,17,1,39.897734211,1
v1.0,17,2,4.913898127,1
v1.0,17,3,48.879695615,1
v1.0,18,1,62.082356522,1
v1.0,18,2,101.040154471,1
v1.0,18,3,154.298997307,1
v1.0,19,1,90.011446954,1
v1.0,19,2,88.755460188,1
v1.0,19,3,404.342760534,1
v1.0,20,1,258.517446793,1
v1.0,20,2,95.078857668,1
v1.0,20,3,413.333698423,1
v1.0,4,1,0.001703685,1
v1.0,5,1,0.045911159,1
v1.0,6,1,0.144530458,1
v1.0,7,1,0.081303996,1
v1.0,7,2,0.147847565,1
v1.0,8,1,0.820241498,1
v1.0,8,2,0.504987401,1
v1.0,9,1,0.624418902,1
v1.0,9,2,0.721969887,1
v1.0,9,3,0.671346948,1
v1.0,10,1,1.422445226,1
v1.0,10,2,3.433232446,1
v1.0,10,3,18.655081073,1
v1.0,11,1,3.77815401,1
v1.0,11,2,6.660540357,1
v1.0,11,3,8.61022989,1
v1.0,12,1,3.942786245,1
v1.0,12,2,9.763430212,1
v1.0,12,3,14.396008886,1
v1.0,13,1,18.742453961,1
v1.0,13,2,14.553579488,1
v1.0,13,3,2.929020085,1
v1.0,14,1,18.423388273,1
v1.0,14,2,16.866719911,1
v1.0,14,3,9.19942956,1
v1.0,15,1,14.48828077,1
v1.0,15,2,9.861679695,1
v1.0,15,3,42.202876121,1
v1.0,16,1,33.057010973,1
v1.0,16,2,62.466937251,1
v1.0,16,3,76.207330418,1
v1.0,17,1,35.645926265,1
v1.0,17,2,61.141750692,1
v1.0,17,3,84.562627566,1
v1.0,18,1,144.64710223,1
v1.0,18,2,109.356242151,1
v1.0,18,3,230.218106176,1
v1.0,19,1,255.893027837,1
v1.0,19,2,127.51457126,1
v1.0,19,3,144.962075483,1
v1.0,20,1,33.316905441,1
v1.0,20,2,361.466196835,1
v1.0,20,3,130.476835463,1
v1.0,4,1,0.001560978,1
v1.0,5,1,0.018458574,1
v1.0,6,1,0.094777824,1
v1.0,6,2,0.037932628,1
v1.0,7,1,0.083359077,1
v1.0,7,2,0.109661927,1
v1.0,8,1,0.575955952,1
v1.0,8,2,0.201596987,1
v1.0,9,1,1.180497495,1
v1.0,9,2,1.702268614,1
v1.0,9,3,2.206308033,1
v1.0,10,1,2.513399648,1
v1.0,10,2,4.170038833,1
v1.0,10,3,5.599048755,1
v1.0,11,1,4.227595939,1
v1.0,11,2,2.449673546,1
v1.0,11,3,15.814962552,1
v1.0,12,1,5.418616414,1
v1.0,12,2,10.546034215,1
v1.0,12,3,7.639936707,1
v1.0,13,1,9.391330759,1
v1.0,13,2,14.502676595,1
v1.0,13,3,5.428394007,1
v1.0,14,1,5.531030264,1
v1.0,14,2,35.614988466,1
v1.0,14,3,22.976953614,1
v1.0,15,1,24.084313699,1
v1.0,15,2,23.825022585,1
v1.0,15,3,25.941153204,1
v1.0,16,1,9.29325825,1
v1.0,16,2,119.775859031,1
v1.0,16,3,50.728422966,1
v1.0,17,1,58.496672303,1
v1.0,17,2,68.709697229,1
v1.0,17,3,16.498112235,1
v1.0,18,1,48.411094955,1
v1.0,18,2,35.690187748,1
v1.0,18,3,8.94773362,1
v1.0,19,1,255.48560136,1
v1.0,19,2,388.653142156,1
v1.0,19,3,180.931542567,1
v1.0,20,1,192.096962248,1
v1.0,20,2,17.383737085,1
v1.0,20,3,260.25109296,1
v1.0,4,1,0.001734397,1
v1.0,5,1,0.010352531,1
v1.0,6,1,0.037110668,1
v1.0,6,2,0.090179887,1
v1.0,7,1,0.19635815,1
v1.0,7,2,0.284102805,1
v1.0,8,1,0.405037214,1
v1.0,8,2,0.1190178,1
v1.0,9,1,1.302659333,1
v1.0,9,2,0.640654764,1
v1.0,9,3,3.465539062,1
v1.0,10,1,1.266426309,1
v1.0,10,2,3.703508656,1
v1.0,10,3,5.91178003,1
v1.0,11,1,5.307067545,1
v1.0,11,2,0.760499393,1
v1.0,11,3,2.769122288,1
v1.0,12,1,5.84813178,1
v1.0,12,2,5.158018137,1
v1.0,12,3,17.217332559,1
v1.0,13,1,17.22343729,1
v1.0,13,2,29.674106304,1
v1.0,13,3,5.123245842,1
v1.0,14,1,18.136870072,1
v1.0,14,2,1.396337225,1
v1.0,14,3,30.160895314,1
v1.0,15,1,54.19504287,1
v1.0,15,2,32.774547373,1
v1.0,15,3,3.355743875,1
v1.0,16,1,23.676547937,1
v1.0,16,2,77.097658294,1
v1.0,16,3,69.179390394,1
v1.0,17,1,60.335489689,1
v1.0,17,2,62.833760987,1
v1.0,17,3,72.815980192,1
v1.0,18,1,78.119654671,1
v1.0,18,2,219.487202934,1
v1.0,18,3,94.765561741,1
v1.0,19,1,173.186343322,1
v1.0,19,2,100.064272256,1
v1.0,19,3,234.406285373,1
v1.0,20,1,43.472647062,1
v1.0,20,2,428.566327467,1
v1.0,20,3,15.302365393,1
v1.0,4,1,0.001108796,1
v1.0,5,1,0.010267519,1
v1.0,6,1,0.055504624,1
v1.0,7,1,0.269620124,1
v1.0,7,2,0.307520193,1
v1.0,8,1,0.193336264,1
v1.0,8,2,0.279324857,1
v1.0,9,1,0.181915757,1
v1.0,9,2,1.173065199,1
v1.0,9,3,1.693568476,1
v1.0,10,1,3.410801161,1
v1.0,10,2,2.681223454,1
v1.0,10,3,6.610126708,1
v1.0,11,1,8.532501574,1
v1.0,11,2,7.215933024,1
v1.0,11,3,2.671729812,1
v1.0,12,1,16.464604174,1
v1.0,12,2,26.026086169,1
v1.0,12,3,5.603350478,1
v1.0,13,1,8.35044091,1
v1.0,13,2,7.723479549,1
v1.0,13,3,21.472941497,1
v1.0,14,1,20.926175949,1
v1.0,14,2,28.722408405,1
v1.0,14,3,30.751745267,1
v1.0,15,1,6.41232385,1
v1.0,15,2,13.493989097,1
v1.0,15,3,68.822983083,1
v1.0,16,1,48.660608852,1
v1.0,16,2,60.539834947,1
v1.0,16,3,63.55044162,1
v1.0,17,1,31.997091441,1
v1.0,17,2,50.564550937,1
v1.0,17,3,68.314701524,1
v1.0,18,1,19.374366356,1
v1.0,18,2,23.420664579,1
v1.0,18,3,61.20115448,1
v1.0,19,1,140.586584733,1
v1.0,19,2,165.162198443,1
v1.0,19,3,12.457847451,1
v1.0,20,1,365.06410707,1
v1.0,20,2,184.615738418,1
v1.0,20,3,331.271648133,1
v1.0,4,1,0.001740821,1
v1.0,5,1,0.016496259,1
v1.0,6,1,0.043448125,1
v1.0,7,1,0.129190388,1
v1.0,7,2,0.611518183,1
v1.0,8,1,0.723272277,1
v1.0,8,2,1.285291751,1
v1.0,9,1,0.668724246,1
v1.0,9,2,1.66915936,1
v1.0,9,3,2.41182408,1
v1.0,10,1,1.181647415,1
v1.0,10,2,0.407617356,1
v1.0,10,3,7.53267396,1
v1.0,11,1,4.158652198,1
v1.0,11,2,3.362097654,1
v1.0,11,3,8.811450193,1
v1.0,12,1,11.961861545,1
v1.0,12,2,3.526545779,1
v1.0,12,3,7.445032415,1
v1.0,13,1,15.683939648,1
v1.0,13,2,29.493066878,1
v1.0,13,3,25.682044153,1
v1.0,14,1,3.304707661,1
v1.0,14,2,22.592343454,1
v1.0,14,3,65.17888483,1
v1.0,15,1,56.892428865,1
v1.0,15,2,44.287096306,1
v1.0,15,3,17.349363276,1
v1.0,16,1,18.191644557,1
v1.0,16,2,21.165363179,1
v1.0,16,3,36.698496756,1
v1.0,17,1,42.282609077,1
v1.0,17,2,32.551222227,1
v1.0,17,3,77.385460492,1
v1.0,18,1,20.023603619,1
v1.0,18,2,99.995867937,1
v1.0,18,3,35.337133016,1
v1.0,19,1,114.9768687,1
v1.0,19,2,276.858242035,1
v1.0,19,3,212.729614989,1
v1.0,20,1,176.15219736,1
v1.0,20,2,14.76962674,1
v1.0,20,3,207.360641748,1
v1.0,4,1,0.001774515,1
v1.0,5,1,0.022976192,1
v1.0,6,1,0.025178236,1
v1.0,6,2,0.042474139,1
v1.0,7,1,0.100535855,1
v1.0,7,2,0.461776871,1
v1.0,8,1,0.507930532,1
v1.0,8,2,0.644420312,1
v1.0,9,1,0.631627871,1
v1.0,9,2,0.586083256,1
v1.0,9,3,0.396651597,1
v1.0,10,1,1.236141723,1
v1.0,10,2,4.604207288,1
v1.0,10,3,3.613021253,1
v1.0,11,1,6.640418197,1
v1.0,11,2,5.577489652,1
v1.0,11,3,10.395302542,1
v1.0,12,1,12.792743396,1
v1.0,12,2,10.10106265,1
v1.0,12,3,6.293426545,1
v1.0,13,1,10.81009477,1
v1.0,13,2,1.292632103,1
v1.0,13,3,22.365978193,1
v1.0,14,1,15.310826896,1
v1.0,14,2,19.197896873,1
v1.0,14,3,29.031301901,1
v1.0,15,1,21.24405061,1
v1.0,15,2,68.853526342,1
v1.0,15,3,35.52665663,1
v1.0,16,1,15.804961321,1
v1.0,16,2,51.091326402,1
v1.0,16,3,97.507993927,1
v1.0,17,1,14.428796852,1
v1.0,17,2,139.184422492,1
v1.0,17,3,42.604890643,1
v1.0,18,1,137.177717425,1
v1.0,18,2,98.263557399,1
v1.0,18,3,183.254742921,1
v1.0,19,1,38.919701217,1
v1.0,19,2,151.922784418,1
v1.0,19,3,126.753383422,1
v1.0,20,1,64.416848773,1
v1.0,20,2,203.998517415,1
v1.0,20,3,78.86072239,1
v1.0,4,1,0.001374785,1
v1.0,5,1,0.011566397,1
v1.0,6,1,0.109653869,1
v1.0,7,1,0.101408722,1
v1.0,7,2,0.313729837,1
v1.0,8,1,0.062707922,1
v1.0,8,2,1.054706788,1
v1.0,9,1,0.439693107,1
v1.0,9,2,0.869803329,1
v1.0,9,3,2.284005533,1
v1.0,10,1,2.304054312,1
v1.0,10,2,2.329448908,1
v1.0,10,3,3.45505561,1
v1.0,11,1,12.956685713,1
v1.0,11,2,2.571705953,1
v1.0,11,3,3.995291719,1
v1.0,12,1,7.390559336,1
v1.0,12,2,9.274135862,1
v1.0,12,3,11.287983872,1
v1.0,13,1,13.314199867,1
v1.0,13,2,14.210210948,1
v1.0,13,3,21.117371638,1
v1.0,14,1,6.379151973,1
v1.0,14,2,18.848394812,1
v1.0,14,3,36.678178673,1
v1.0,15,1,37.71467923,1
v1.0,15,2,95.772446954,1
v1.0,15,3,28.846864879,1
v1.0,16,1,45.059660535,1
v1.0,16,2,97.798526731,1
v1.0,16,3,96.299631501,1
v1.0,17,1,58.616674621,1
v1.0,17,2,31.699052824,1
v1.0,17,3,21.150530585,1
v1.0,18,1,46.297951296,1
v1.0,18,2,109.240051951,1
v1.0,18,3,32.277691243,1
v1.0,19,1,117.399866326,1
v1.0,19,2,36.727045775,1
v1.0,19,3,162.524087879,1
v1.0,20,1,100.853642213,1
v1.0,20,2,531.051354054,1
v1.0,20,3,65.978375194,1
v1.0,4,1,0.000978728,1
v1.0,5,1,0.004942577,1
v1.0,6,1,0.047722855,1
v1.0,6,2,0.059581597,1
v1.0,7,1,0.032230992,1
v1.0,7,2,0.580963689,1
v1.0,8,1,0.174914074,1
v1.0,8,2,0.514860812,1
v1.0,9,1,0.750038794,1
v1.0,9,2,0.69507677,1
v1.0,9,3,1.389635701,1
v1.0,10,1,2.342866162,1
v1.0,10,2,5.414158875,1
v1.0,10,3,3.089462406,1
v1.0,11,1,6.864950473,1
v1.0,11,2,5.419476128,1
v1.0,11,3,2.796380268,1
v1.0,12,1,12.597758793,1
v1.0,12,2,11.522075924,1
v1.0,12,3,3.442563765,1
v1.0,13,1,3.264529969,1
v1.0,13,2,14.174094914,1
v1.0,13,3,21.437815946,1
v1.0,14,1,42.976285194,1
v1.0,14,2,9.756058023,1
v1.0,14,3,10.131294133,1
v1.0,15,1,27.887483168,1
v1.0,15,2,19.152874751,1
v1.0,15,3,34.739363119,1
v1.0,16,1,30.371234573,1
v1.0,16,2,35.046143995,1
v1.0,16,3,110.874302085,1
v1.0,17,1,40.254273492,1
v1.0,17,2,6.235445712,1
v1.0,17,3,53.501853798,1
v1.0,18,1,46.517291734,1
v1.0,18,2,238.548080712,1
v1.0,18,3,213.638757009,1
v1.0,19,1,185.047019883,1
v1.0,19,2,151.623537754,1
v1.0,19,3,48.857058049,1
v1.0,20,1,80.688603434,1
v1.0,20,2,179.619312042,1
v1.0,20,3,336.391787509,1
v1.0,4,1,0.001751334,1
v1.0,5,1,0.009382943,1
v1.0,6,1,0.082020541,1
v1.0,6,2,0.076790434,1
v1.0,7,1,0.148736993,1
v1.0,7,2,0.178883582,1
v1.0,8,1,0.545862858,1
v1.0,8,2,0.54015275,1
v1.0,9,1,0.259547004,1
v1.0,9,2,0.627633837,1
v1.0,9,3,7.850665619,1
v1.0,10,1,1.10198724,1
v1.0,10,2,0.805810474,1
v1.0,10,3,0.534987809,1
v1.0,11,1,6.259570177,1
v1.0,11,2,3.649447674,1
v1.0,11,3,8.860949505,1
v1.0,12,1,7.144511086,1
v1.0,12,2,8.50278912,1
v1.0,12,3,12.463778783,1
v1.0,13,1,19.03769355,1
v1.0,13,2,15.102012591,1
v1.0,13,3,13.668544409,1
v1.0,14,1,26.154845137,1
v1.0,14,2,35.731211818,1
v1.0,14,3,60.164051784,1
v1.0,15,1,45.587884201,1
v1.0,15,2,31.492171224,1
v1.0,15,3,43.456378433,1
v1.0,16,1,31.218092723,1
v1.0,16,2,62.363492439,1
v1.0,16,3,65.405157968,1
v1.0,17,1,78.893801141,1
v1.0,17,2,79.182599316,1
v1.0,17,3,20.70443128,1
v1.0,18,1,126.115790897,1
v1.0,18,2,74.658299762,1
v1.0,18,3,14.653009911,1
v1.0,19,1,151.892845535,1
v1.0,19,2,91.835524248,1
v1.0,19,3,66.961861362,1
v1.0,20,1,9.475641129,1
v1.0,20,2,12.753607037,1
v1.0,20,3,15.147707749,1
v1.0,4,1,0.001113268,1
v1.0,5,1,0.012451287,1
v1.0,6,1,0.111881916,1
v1.0,6,2,0.112194415,1
v1.0,7,1,0.145629999,1
v1.0,7,2,0.509872273,1
v1.0,8,1,0.396104557,1
v1.0,8,2,0.77714194,1
v1.0,9,1,1.22234238,1
v1.0,9,2,1.110404664,1
v1.0,9,3,1.061203751,1
v1.0,10,1,2.905376772,1
v1.0,10,2,3.268442545,1
v1.0,10,3,6.016425682,1
v1.0,11,1,1.325920504,1
v1.0,11,2,4.355844943,1
v1.0,11,3,3.722463125,1
v1.0,12,1,11.994083539,1
v1.0,12,2,12.366552786,1
v1.0,12,3,16.123529533,1
v1.0,13,1,8.473570161,1
v1.0,13,2,7.281385738,1
v1.0,13,3,22.312571785,1
v1.0,14,1,1.544187084,1
v1.0,14,2,5.787057614,1
v1.0,14,3,34.323896331,1
v1.0,15,1,13.01783935,1
v1.0,15,2,31.291231397,1
v1.0,15,3,27.85764344,1
v1.0,16,1,27.187054656,1
v1.0,16,2,129.659942558,1
v1.0,16,3,44.301961807,1
